Order ID,Order Number,Order Created At,Customer ID,Line Items,Billing Address Country,Net (USD)
897015,#897015,2022-05-08 10:06:00,199332.0,KodeKloud Monthly Subscription x1,US,17.5
897045,#897045,2022-05-08 10:37:00,447116.0,KodeKloud Monthly Subscription x1,US,35.0
897059,#897059,2022-05-08 11:06:00,577598.0,KodeKloud Professional Yearly x1,CA,233.03
897069,#897069,2022-05-08 11:22:00,82096.0,KodeKloud Monthly Subscription x1,US,17.5
897090,#897090,2022-05-08 11:42:00,100190.0,KodeKloud Monthly Subscription x1,US,35.0
897096,#897096,2022-05-08 11:47:00,801446.0,KodeKloud Professional Yearly x1,US,228.0
897102,#897102,2022-05-08 11:48:00,117146.0,KodeKloud Professional Yearly x1,IN,75.58
897402,#897402,2022-05-08 12:06:00,283236.0,KodeKloud Monthly Subscription x1,IN,12.64
897417,#897417,2022-05-08 12:22:00,652165.0,KodeKloud Professional Monthly x1,IN,18.96
897734,#897734,2022-05-08 12:57:00,645511.0,KodeKloud Monthly Subscription x1,IN,6.29
897761,#897761,2022-05-08 13:33:00,521622.0,KodeKloud Professional Monthly x1,PL,35.0
897768,#897768,2022-05-08 13:39:00,457112.0,KodeKloud Monthly Subscription x1,PK,8.94
897774,#897774,2022-05-08 13:42:00,493089.0,KodeKloud Professional Yearly x1,IN,75.69
897777,#897777,2022-05-08 13:45:00,214278.0,KodeKloud Monthly Subscription x1,IN,12.63
897804,#897804,2022-05-08 14:03:00,116621.0,KodeKloud Monthly Subscription x1,CM,17.5
897807,#897807,2022-05-08 14:03:00,159450.0,KodeKloud Monthly Subscription x1,IN,10.06
897813,#897813,2022-05-08 14:09:00,801612.0,KodeKloud Professional Yearly x1,IN,75.51
897818,#897818,2022-05-08 14:11:00,137232.0,KodeKloud Professional Yearly x1,IN,75.51
897837,#897837,2022-05-08 14:23:00,596142.0,KodeKloud Monthly Subscription x1,US,28.0
897846,#897846,2022-05-08 14:27:00,646291.0,KodeKloud Monthly Subscription x1,IN,6.29
897870,#897870,2022-05-08 14:34:00,159660.0,KodeKloud Professional Yearly x1,IN,75.56
897873,#897873,2022-05-08 14:35:00,228855.0,KodeKloud Monthly Subscription x1,CH,17.5
897876,#897876,2022-05-08 14:37:00,720872.0,KodeKloud Professional Yearly x1,IN,75.51
897881,#897881,2022-05-08 14:38:00,474255.0,KodeKloud Monthly Subscription x1,JP,35.0
897882,#897882,2022-05-08 14:38:00,424106.0,KodeKloud Yearly Subscription x1,IN,45.31
897909,#897909,2022-05-08 14:51:00,159729.0,KodeKloud Yearly Subscription x1,IN,37.7
897906,#897906,2022-05-08 14:51:00,228003.0,KodeKloud Monthly Subscription x1,SG,35.0
897926,#897926,2022-05-08 14:59:00,158349.0,KodeKloud Yearly Subscription x1,FR,116.69
897933,#897933,2022-05-08 15:06:00,152733.0,KodeKloud Monthly Subscription x1,IN,12.62
897954,#897954,2022-05-08 15:34:00,149712.0,KodeKloud Professional Monthly x1,IN,18.92
897966,#897966,2022-05-08 15:38:00,5716.0,KodeKloud Professional Yearly x1,PH,228.0
897981,#897981,2022-05-08 15:46:00,561854.0,KodeKloud Professional Monthly x1,FR,53.48
897998,#897998,2022-05-08 15:59:00,155076.0,KodeKloud Yearly Subscription x1,SK,116.67
898025,#898025,2022-05-08 16:13:00,99434.0,KodeKloud Professional Yearly x1,IN,75.56
898049,#898049,2022-05-08 16:21:00,708428.0,KodeKloud Monthly Subscription x1,US,35.0
898080,#898080,2022-05-08 16:44:00,710978.0,KodeKloud Monthly Subscription x1,IN,12.58
898085,#898085,2022-05-08 16:49:00,267429.0,KodeKloud Monthly Subscription x1,ES,17.9
898109,#898109,2022-05-08 17:13:00,379295.0,KodeKloud Monthly Subscription x1,AE,17.5
898116,#898116,2022-05-08 17:18:00,544197.0,KodeKloud Professional Yearly x1,IN,75.64
898125,#898125,2022-05-08 17:27:00,151338.0,KodeKloud Monthly Subscription x1,IN,12.62
898154,#898154,2022-05-08 17:41:00,801866.0,KodeKloud Professional Monthly x1,IN,18.93
898164,#898164,2022-05-08 17:46:00,632282.0,KodeKloud Professional Monthly x1,IN,18.93
898187,#898187,2022-05-08 17:54:00,801929.0,KodeKloud Professional Yearly x1,IN,75.64
898206,#898206,2022-05-08 18:06:00,205092.0,KodeKloud Monthly Subscription x1,SG,17.5
898221,#898221,2022-05-08 18:18:00,711329.0,KodeKloud Monthly Subscription x1,GB,42.47
898224,#898224,2022-05-08 18:19:00,487647.0,KodeKloud Professional Yearly x1,IN,75.58
898230,#898230,2022-05-08 18:20:00,518451.0,KodeKloud Monthly Subscription x1,,4.47
898232,#898232,2022-05-08 18:21:00,801974.0,KodeKloud Yearly Subscription x1,AT,139.93
898367,#898367,2022-05-08 19:41:00,268692.0,KodeKloud Monthly Subscription x1,UA,17.5
898446,#898446,2022-05-08 20:51:00,802085.0,KodeKloud Professional Yearly x1,US,228.0
898451,#898451,2022-05-08 20:52:00,167097.0,KodeKloud Monthly Subscription x1,FR,17.9
898452,#898452,2022-05-08 20:52:00,800462.0,KodeKloud Professional Monthly x1,CH,52.5
898458,#898458,2022-05-08 20:56:00,399989.0,KodeKloud Professional Monthly x1,GB,67.98
898485,#898485,2022-05-08 21:09:00,711665.0,KodeKloud Monthly Subscription x1,IN,12.57
898488,#898488,2022-05-08 21:09:00,148032.0,KodeKloud Monthly Subscription x1,GB,21.05
898497,#898497,2022-05-08 21:16:00,267924.0,KodeKloud Professional Monthly x1,NL,35.55
898502,#898502,2022-05-08 21:19:00,802241.0,KodeKloud Professional Yearly x1,IN,75.34
898506,#898506,2022-05-08 21:21:00,550242.0,KodeKloud Monthly Subscription x1,IN,6.29
898512,#898512,2022-05-08 21:22:00,142197.0,KodeKloud Professional Yearly x1,US,228.0
898518,#898518,2022-05-08 21:23:00,540408.0,KodeKloud Monthly Subscription x1,CO,35.0
898521,#898521,2022-05-08 21:26:00,745367.0,KodeKloud Yearly Subscription x1,FR,138.96
898556,#898556,2022-05-08 21:48:00,678169.0,KodeKloud Monthly Subscription x1,US,35.0
898559,#898559,2022-05-08 21:48:00,802326.0,KodeKloud Monthly Subscription x1,HK,35.0
898581,#898581,2022-05-08 22:02:00,160596.0,KodeKloud Professional Yearly x1,IN,75.4
898599,#898599,2022-05-08 22:17:00,659443.0,KodeKloud Monthly Subscription x1,FR,17.81
898602,#898602,2022-05-08 22:20:00,235071.0,KodeKloud Monthly Subscription x1,RO,17.5
898607,#898607,2022-05-08 22:22:00,160542.0,KodeKloud Monthly Subscription x1,US,17.5
898610,#898610,2022-05-08 22:23:00,141594.0,KodeKloud Professional Monthly x1,US,35.0
898629,#898629,2022-05-08 22:36:00,571937.0,KodeKloud Monthly Subscription x1,IN,12.58
898634,#898634,2022-05-08 22:37:00,360389.0,KodeKloud Monthly Subscription x1,US,17.5
898649,#898649,2022-05-08 22:45:00,263409.0,KodeKloud Monthly Subscription x1,NG,4.5
898652,#898652,2022-05-08 22:46:00,659080.0,KodeKloud Monthly Subscription x1,PL,17.5
898671,#898671,2022-05-08 23:01:00,496635.0,KodeKloud Monthly Subscription x1,VN,35.0
898679,#898679,2022-05-08 23:08:00,158844.0,KodeKloud Yearly Subscription x1,US,114.0
898685,#898685,2022-05-08 23:11:00,802433.0,KodeKloud Yearly Subscription x1,IN,45.26
898692,#898692,2022-05-08 23:12:00,121565.0,KodeKloud Professional Monthly x1,US,52.5
898700,#898700,2022-05-08 23:19:00,533352.0,KodeKloud Professional Monthly x1,SN,52.5
898706,#898706,2022-05-08 23:24:00,608056.0,KodeKloud Professional Monthly x1,IN,18.87
898710,#898710,2022-05-08 23:27:00,6065.0,KodeKloud Professional Monthly x1,US,35.0
898713,#898713,2022-05-08 23:29:00,274158.0,KodeKloud Monthly Subscription x1,VN,35.0
898722,#898722,2022-05-08 23:34:00,712043.0,KodeKloud Monthly Subscription x1,IN,12.58
898725,#898725,2022-05-08 23:39:00,800732.0,KodeKloud Monthly Subscription x1,IN,12.58
898734,#898734,2022-05-08 23:47:00,81016.0,KodeKloud Monthly Subscription x1,US,17.5
898748,#898748,2022-06-08 00:01:00,642286.0,KodeKloud Monthly Subscription x1,IN,6.29
898754,#898754,2022-06-08 00:02:00,382166.0,KodeKloud Professional Yearly x1,US,1.32
898763,#898763,2022-06-08 00:17:00,508344.0,KodeKloud Professional Monthly x1,US,52.5
898766,#898766,2022-06-08 00:18:00,108905.0,KodeKloud Professional Yearly x1,IN,75.37
898781,#898781,2022-06-08 00:23:00,1543.0,KodeKloud Professional Yearly x1,IN,75.37
898811,#898811,2022-06-08 01:00:00,712166.0,KodeKloud Monthly Subscription x1,IN,12.58
898818,#898818,2022-06-08 01:06:00,376394.0,KodeKloud Professional Yearly x1,US,228.0
898827,#898827,2022-06-08 01:11:00,660325.0,KodeKloud Monthly Subscription x1,GB,21.11
898841,#898841,2022-06-08 01:33:00,709616.0,KodeKloud Monthly Subscription x1,ES,28.51
898860,#898860,2022-06-08 01:44:00,802739.0,KodeKloud Professional Yearly x1,IN,75.43
898863,#898863,2022-06-08 01:45:00,105047.0,KodeKloud Monthly Subscription x1,US,28.0
898874,#898874,2022-06-08 02:04:00,802772.0,KodeKloud Professional Yearly x1,IN,75.4
898893,#898893,2022-06-08 02:26:00,794240.0,KodeKloud Professional Yearly x1,US,228.0
898901,#898901,2022-06-08 02:44:00,115064.0,KodeKloud Monthly Subscription x1,US,17.5
898922,#898922,2022-06-08 03:19:00,405728.0,KodeKloud Monthly Subscription x1,US,35.0
898929,#898929,2022-06-08 03:26:00,802851.0,KodeKloud Professional Yearly x1,US,228.0
898946,#898946,2022-06-08 03:42:00,753947.0,KodeKloud Professional Yearly x1,CL,228.0
898962,#898962,2022-06-08 03:57:00,802872.0,KodeKloud Professional Yearly x1,IN,75.36
899000,#899000,2022-06-08 04:32:00,483654.0,KodeKloud Monthly Subscription x1,IN,6.29
899001,#899001,2022-06-08 04:36:00,325215.0,KodeKloud Monthly Subscription x1,FR,17.81
899025,#899025,2022-06-08 04:58:00,660499.0,KodeKloud Monthly Subscription x1,QA,17.5
899039,#899039,2022-06-08 05:21:00,712628.0,KodeKloud Monthly Subscription x1,US,35.0
899042,#899042,2022-06-08 05:32:00,161397.0,KodeKloud Yearly Subscription x1,CO,114.0
899049,#899049,2022-06-08 05:36:00,498411.0,KodeKloud Monthly Subscription x1,US,35.0
899051,#899051,2022-06-08 05:36:00,802883.0,KodeKloud Professional Yearly x1,US,228.0
899055,#899055,2022-06-08 05:50:00,311010.0,KodeKloud Monthly Subscription x1,US,17.5
899061,#899061,2022-06-08 06:02:00,161424.0,KodeKloud Monthly Subscription x1,US,17.5
899070,#899070,2022-06-08 06:12:00,802989.0,KodeKloud Monthly Subscription x1,US,35.0
899075,#899075,2022-06-08 06:18:00,303909.0,KodeKloud Monthly Subscription x1,US,17.5
899084,#899084,2022-06-08 06:47:00,396971.0,Labs - Kubernetes for the Absolute Beginners – Hands-on x1,NO,99.0
899085,#899085,2022-06-08 06:59:00,486912.0,KodeKloud Professional Monthly x1,,35.0
899094,#899094,2022-06-08 07:02:00,156183.0,KodeKloud Yearly Subscription x1,IN,37.7
899106,#899106,2022-06-08 07:57:00,451664.0,KodeKloud Professional Yearly x1,PK,53.37
899120,#899120,2022-06-08 08:21:00,161535.0,KodeKloud Professional Yearly x1,CA,232.0
899138,#899138,2022-06-08 09:19:00,803081.0,KodeKloud Professional Yearly x1,US,228.0
899145,#899145,2022-06-08 09:24:00,803088.0,KodeKloud Professional Yearly x1,IN,75.41
899178,#899178,2022-06-08 10:12:00,53911.0,KodeKloud Monthly Subscription x1,BR,38.52
899187,#899187,2022-06-08 10:43:00,154023.0,KodeKloud Monthly Subscription x1,BR,19.26
899193,#899193,2022-06-08 10:49:00,554028.0,KodeKloud Monthly Subscription x1,US,35.0
899213,#899213,2022-06-08 11:30:00,175776.0,KodeKloud Professional Monthly x1,MY,33.33
899255,#899255,2022-06-08 12:17:00,150273.0,KodeKloud Monthly Subscription x1,IN,12.58
899291,#899291,2022-06-08 13:09:00,439220.0,KodeKloud Monthly Subscription x1,US,35.0
899301,#899301,2022-06-08 13:21:00,803226.0,KodeKloud Professional Monthly x1,IN,18.87
899307,#899307,2022-06-08 13:24:00,713108.0,KodeKloud Monthly Subscription x1,GT,35.0
899322,#899322,2022-06-08 13:54:00,660919.0,KodeKloud Professional Monthly x1,IN,12.59
899346,#899346,2022-06-08 13:59:00,47917.0,KodeKloud Yearly Subscription x1,IN,37.7
899364,#899364,2022-06-08 14:04:00,355262.0,KodeKloud Professional Yearly x1,IN,75.41
899394,#899394,2022-06-08 14:20:00,163542.0,KodeKloud Professional Yearly x1,US,0.31
899397,#899397,2022-06-08 14:22:00,713279.0,KodeKloud Monthly Subscription x1,US,35.0
899417,#899417,2022-06-08 14:36:00,580982.0,KodeKloud Professional Monthly x1,IN,18.87
899423,#899423,2022-06-08 14:43:00,803298.0,KodeKloud Monthly Subscription x1,IN,12.58
899436,#899436,2022-06-08 14:47:00,803336.0,KodeKloud Professional Yearly x1,US,228.0
899442,#899442,2022-06-08 14:56:00,5182.0,KodeKloud Yearly Subscription x1,GB,137.62
899445,#899445,2022-06-08 14:58:00,361613.0,KodeKloud Professional Yearly x1,IN,75.41
899450,#899450,2022-06-08 14:59:00,803346.0,KodeKloud Monthly Subscription x1,ES,35.65
899474,#899474,2022-06-08 15:12:00,234327.0,KodeKloud Monthly Subscription x1,US,17.5
899490,#899490,2022-06-08 15:17:00,350351.0,KodeKloud Monthly Subscription x1,IN,6.29
899492,#899492,2022-06-08 15:22:00,281163.0,KodeKloud Professional Yearly x1,IN,75.41
899505,#899505,2022-06-08 15:28:00,348872.0,KodeKloud Monthly Subscription x1,IN,6.29
899507,#899507,2022-06-08 15:30:00,177402.0,KodeKloud Professional Yearly x1,SG,228.0
899517,#899517,2022-06-08 15:39:00,480666.0,KodeKloud Monthly Subscription x1,IN,6.29
899519,#899519,2022-06-08 15:40:00,162045.0,KodeKloud Yearly Subscription x1,NL,116.13
899535,#899535,2022-06-08 16:03:00,552441.0,KodeKloud Yearly Subscription x1,IN,45.25
899540,#899540,2022-06-08 16:05:00,556484.0,KodeKloud Yearly Subscription x1,IN,45.25
899550,#899550,2022-06-08 16:16:00,592826.0,KodeKloud Monthly Subscription x1,GB,19.02
899558,#899558,2022-06-08 16:26:00,390323.0,KodeKloud Monthly Subscription x1,TH,17.5
899564,#899564,2022-06-08 16:30:00,803214.0,KodeKloud Professional Monthly x1,IN,18.87
899579,#899579,2022-06-08 16:44:00,713624.0,KodeKloud Monthly Subscription x1,DE,35.66
899583,#899583,2022-06-08 16:45:00,218556.0,KodeKloud Monthly Subscription x1,FR,17.83
899595,#899595,2022-06-08 17:00:00,344867.0,KodeKloud Professional Yearly x1,IN,75.41
899607,#899607,2022-06-08 17:26:00,,KodeKloud Monthly Subscription x1,DE,17.83
899621,#899621,2022-06-08 17:41:00,,KodeKloud Yearly Subscription x1,NG,45.0
899625,#899625,2022-06-08 17:42:00,243627.0,KodeKloud Monthly Subscription x1,IN,6.29
899634,#899634,2022-06-08 17:50:00,22819.0,KodeKloud Monthly Subscription x1,SE,17.5
899646,#899646,2022-06-08 18:00:00,4487.0,KodeKloud Monthly Subscription x1,AU,13.47
899658,#899658,2022-06-08 18:19:00,162348.0,KodeKloud Yearly Subscription x1,IN,37.7
899663,#899663,2022-06-08 18:31:00,444335.0,KodeKloud Professional Monthly x1,IN,12.59
899669,#899669,2022-06-08 18:33:00,802565.0,KodeKloud Monthly Subscription x1,IN,12.58
899697,#899697,2022-06-08 19:03:00,,KodeKloud Yearly Subscription x1,DK,114.0
899706,#899706,2022-06-08 19:12:00,162426.0,KodeKloud Professional Yearly x1,IN,75.45
899718,#899718,2022-06-08 19:28:00,803610.0,KodeKloud Professional Yearly x1,IN,75.45
899727,#899727,2022-06-08 19:31:00,709586.0,KodeKloud Professional Monthly x1,IN,18.88
899733,#899733,2022-06-08 19:39:00,155319.0,KodeKloud Monthly Subscription x1,DE,17.83
899748,#899748,2022-06-08 19:59:00,417956.0,KodeKloud Professional Monthly x1,IN,12.58
899759,#899759,2022-06-08 20:04:00,8020.0,KodeKloud Monthly Subscription x1,FR,35.66
899772,#899772,2022-06-08 20:14:00,661564.0,KodeKloud Professional Monthly x1,US,35.0
899774,#899774,2022-06-08 20:16:00,797447.0,KodeKloud Yearly Subscription x1,BY,68.4
899798,#899798,2022-06-08 20:40:00,652900.0,KodeKloud Yearly Subscription x1,IN,45.27
899802,#899802,2022-06-08 20:42:00,509673.0,KodeKloud Professional Monthly x1,IN,18.87
899828,#899828,2022-06-08 21:03:00,803684.0,KodeKloud Professional Yearly x1,IN,75.45
899837,#899837,2022-06-08 21:05:00,446879.0,KodeKloud Monthly Subscription x1,US,17.5
899844,#899844,2022-06-08 21:13:00,269700.0,KodeKloud Monthly Subscription x1,PK,2.22
899846,#899846,2022-06-08 21:17:00,162633.0,KodeKloud Yearly Subscription x1,BD,31.46
899855,#899855,2022-06-08 21:20:00,659425.0,KodeKloud Monthly Subscription x1,SA,17.5
899873,#899873,2022-06-08 21:35:00,803720.0,KodeKloud Professional Monthly x1,US,52.5
899880,#899880,2022-06-08 21:49:00,133536.0,KodeKloud Professional Yearly x1,NG,114.0
899889,#899889,2022-06-08 21:52:00,106049.0,KodeKloud Professional Yearly x1,IN,75.45
899909,#899909,2022-06-08 22:13:00,181908.0,KodeKloud Yearly Subscription x1,PH,136.8
899925,#899925,2022-06-08 22:21:00,104321.0,KodeKloud Professional Yearly x1,IN,75.41
899930,#899930,2022-06-08 22:30:00,161904.0,KodeKloud Yearly Subscription x1,IN,37.7
899936,#899936,2022-06-08 22:32:00,606319.0,KodeKloud Professional Monthly x1,US,52.5
899948,#899948,2022-06-08 22:38:00,803766.0,KodeKloud Professional Yearly x1,GB,275.18
899963,#899963,2022-06-08 22:46:00,800190.0,KodeKloud Professional Monthly x1,IN,18.88
899997,#899997,2022-06-08 23:14:00,714521.0,KodeKloud Monthly Subscription x1,IN,12.58
900005,#900005,2022-06-08 23:20:00,761981.0,KodeKloud Yearly Subscription x1,BD,37.75
900015,#900015,2022-06-08 23:22:00,803841.0,KodeKloud Professional Yearly x1,IN,75.45
900033,#900033,2022-06-08 23:29:00,344798.0,KodeKloud Monthly Subscription x1,IN,6.29
900044,#900044,2022-06-08 23:35:00,370151.0,KodeKloud Professional Monthly x1,IN,12.58
900054,#900054,2022-06-08 23:41:00,130431.0,KodeKloud Professional Yearly x1,GR,21.95
900062,#900062,2022-06-08 23:49:00,803807.0,KodeKloud Yearly Subscription x1,NG,45.0
900092,#900092,2022-07-08 00:18:00,352910.0,KodeKloud Professional Monthly x1,IN,12.58
900095,#900095,2022-07-08 00:19:00,39877.0,KodeKloud Professional Yearly x1,IN,75.45
900134,#900134,2022-07-08 00:42:00,241128.0,KodeKloud Professional Monthly x1,CO,35.0
900147,#900147,2022-07-08 01:00:00,662113.0,KodeKloud Professional Monthly x1,US,35.0
900153,#900153,2022-07-08 01:10:00,249759.0,KodeKloud Professional Yearly x1,IN,75.41
900159,#900159,2022-07-08 01:10:00,314391.0,KodeKloud Monthly Subscription x1,GB,21.12
900176,#900176,2022-07-08 01:23:00,132939.0,KodeKloud Monthly Subscription x1,IN,6.3
900182,#900182,2022-07-08 01:28:00,608893.0,KodeKloud Professional Monthly x1,FR,53.48
900189,#900189,2022-07-08 01:31:00,613975.0,KodeKloud Monthly Subscription x1,IT,35.66
900197,#900197,2022-07-08 01:32:00,314430.0,KodeKloud Monthly Subscription x1,GB,21.12
900209,#900209,2022-07-08 01:39:00,118910.0,KodeKloud Monthly Subscription x1,US,17.5
900222,#900222,2022-07-08 01:57:00,803999.0,KodeKloud Professional Yearly x1,US,228.0
900231,#900231,2022-07-08 02:13:00,362285.0,KodeKloud Monthly Subscription x1,US,17.5
900233,#900233,2022-07-08 02:22:00,803991.0,KodeKloud Professional Yearly x1,US,228.0
900252,#900252,2022-07-08 02:49:00,804096.0,KodeKloud Monthly Subscription x1,IN,12.59
900261,#900261,2022-07-08 03:00:00,658096.0,KodeKloud Professional Yearly x1,CA,232.0
900270,#900270,2022-07-08 03:07:00,314529.0,KodeKloud Monthly Subscription x1,US,17.5
900273,#900273,2022-07-08 03:18:00,555702.0,KodeKloud Monthly Subscription x1,US,35.0
900309,#900309,2022-07-08 03:47:00,480603.0,KodeKloud Monthly Subscription x1,GB,42.25
900314,#900314,2022-07-08 03:48:00,19408.0,KodeKloud Monthly Subscription x1,US,17.5
900327,#900327,2022-07-08 04:01:00,270258.0,KodeKloud Monthly Subscription x1,US,17.5
900330,#900330,2022-07-08 04:17:00,804125.0,KodeKloud Yearly Subscription x1,IN,45.25
900338,#900338,2022-07-08 04:29:00,714983.0,KodeKloud Professional Monthly x1,US,52.5
900353,#900353,2022-07-08 04:47:00,458495.0,KodeKloud Monthly Subscription x1,KZ,35.0
900359,#900359,2022-07-08 04:59:00,715007.0,KodeKloud Monthly Subscription x1,US,35.0
900360,#900360,2022-07-08 05:12:00,804183.0,KodeKloud Professional Yearly x1,US,228.0
900365,#900365,2022-07-08 05:13:00,317904.0,KodeKloud Monthly Subscription x1,US,35.0
900371,#900371,2022-07-08 05:25:00,491214.0,KodeKloud Monthly Subscription x1,NL,17.83
900375,#900375,2022-07-08 05:30:00,804194.0,KodeKloud Monthly Subscription x1,GB,42.25
900389,#900389,2022-07-08 06:02:00,2789.0,KodeKloud Yearly Subscription x1,IN,45.25
900396,#900396,2022-07-08 06:15:00,804212.0,KodeKloud Monthly Subscription x1,US,35.0
900404,#900404,2022-07-08 06:25:00,797174.0,KodeKloud Professional Monthly x1,US,52.5
900411,#900411,2022-07-08 06:33:00,804216.0,KodeKloud Professional Yearly x1,CA,232.0
900420,#900420,2022-07-08 06:50:00,175992.0,KodeKloud Monthly Subscription x1,IN,6.29
900425,#900425,2022-07-08 07:13:00,714638.0,KodeKloud Professional Monthly x1,US,52.5
900435,#900435,2022-07-08 08:12:00,576443.0,KodeKloud Monthly Subscription x1,MX,17.5
900438,#900438,2022-07-08 08:14:00,13318.0,KodeKloud Professional Yearly x1,US,228.0
900453,#900453,2022-07-08 09:03:00,583235.0,KodeKloud Monthly Subscription x1,US,35.0
900458,#900458,2022-07-08 09:07:00,40942.0,KodeKloud Yearly Subscription x1,US,114.0
900465,#900465,2022-07-08 09:39:00,715139.0,KodeKloud Monthly Subscription x1,US,17.5
900468,#900468,2022-07-08 09:42:00,7411.0,KodeKloud Professional Monthly x1,US,35.0
900509,#900509,2022-07-08 11:33:00,804326.0,KodeKloud Professional Monthly x1,SG,52.5
900519,#900519,2022-07-08 11:42:00,100277.0,KodeKloud Monthly Subscription x1,IN,12.59
900531,#900531,2022-07-08 11:55:00,220137.0,KodeKloud Monthly Subscription x1,MY,11.11
900542,#900542,2022-07-08 12:08:00,352340.0,KodeKloud Professional Monthly x1,IN,12.58
900569,#900569,2022-07-08 12:44:00,350036.0,KodeKloud Professional Monthly x1,IN,12.58
900575,#900575,2022-07-08 12:59:00,327249.0,KodeKloud Monthly Subscription x1,AU,26.95
900581,#900581,2022-07-08 13:12:00,5801.0,KodeKloud Professional Yearly x1,IN,75.41
900593,#900593,2022-07-08 13:26:00,612694.0,KodeKloud Professional Monthly x1,IN,12.58
900597,#900597,2022-07-08 13:28:00,642190.0,KodeKloud Monthly Subscription x1,IN,12.58
900614,#900614,2022-07-08 13:38:00,530787.0,KodeKloud Monthly Subscription x1,AM,17.5
900620,#900620,2022-07-08 13:41:00,487011.0,KodeKloud Professional Monthly x1,,52.5
900623,#900623,2022-07-08 13:43:00,728528.0,KodeKloud Professional Monthly x1,IN,1.63
900624,#900624,2022-07-08 13:44:00,22912.0,KodeKloud Monthly Subscription x1,AZ,17.5
900626,#900626,2022-07-08 13:44:00,804407.0,KodeKloud Yearly Subscription x1,IN,45.25
900633,#900633,2022-07-08 13:50:00,662761.0,KodeKloud Monthly Subscription x1,IN,6.29
900641,#900641,2022-07-08 13:58:00,163542.0,KodeKloud Professional Yearly x1,US,228.0
900647,#900647,2022-07-08 14:01:00,662785.0,KodeKloud Professional Monthly x1,PL,35.0
900654,#900654,2022-07-08 14:18:00,170421.0,KodeKloud Professional Monthly x1,IN,18.87
900659,#900659,2022-07-08 14:21:00,459647.0,KodeKloud Monthly Subscription x1,US,35.0
900677,#900677,2022-07-08 14:33:00,803168.0,KodeKloud Monthly Subscription x1,IN,12.59
900696,#900696,2022-07-08 14:49:00,804447.0,KodeKloud Professional Yearly x1,NG,114.0
900702,#900702,2022-07-08 14:51:00,163590.0,KodeKloud Yearly Subscription x1,IN,37.7
900717,#900717,2022-07-08 15:07:00,800135.0,KodeKloud Professional Yearly x1,IN,75.41
900734,#900734,2022-07-08 15:19:00,715688.0,KodeKloud Monthly Subscription x1,RO,35.0
900746,#900746,2022-07-08 15:22:00,2371.0,KodeKloud Yearly Subscription x1,IN,45.25
900755,#900755,2022-07-08 15:32:00,445337.0,KodeKloud Monthly Subscription x1,IN,12.58
900759,#900759,2022-07-08 15:37:00,804497.0,KodeKloud Professional Yearly x1,IN,75.41
900773,#900773,2022-07-08 15:48:00,662944.0,KodeKloud Professional Monthly x1,FR,35.66
900779,#900779,2022-07-08 15:59:00,662968.0,KodeKloud Monthly Subscription x1,IN,6.29
900803,#900803,2022-07-08 16:25:00,163704.0,KodeKloud Monthly Subscription x1,HK,15.75
900819,#900819,2022-07-08 16:29:00,340140.0,KodeKloud Professional Yearly x1,IN,75.41
900846,#900846,2022-07-08 17:04:00,528363.0,KodeKloud Monthly Subscription x1,AE,35.0
900848,#900848,2022-07-08 17:04:00,711803.0,KodeKloud Monthly Subscription x1,PL,35.0
900861,#900861,2022-07-08 17:12:00,4663.0,KodeKloud Monthly Subscription x1,IE,17.82
900864,#900864,2022-07-08 17:17:00,804600.0,KodeKloud Professional Monthly x1,IN,18.87
900873,#900873,2022-07-08 17:26:00,302967.0,KodeKloud Professional Yearly x1,IN,75.41
900879,#900879,2022-07-08 17:28:00,163788.0,KodeKloud Yearly Subscription x1,IN,37.69
900896,#900896,2022-07-08 17:45:00,459935.0,KodeKloud Monthly Subscription x1,GB,42.25
900923,#900923,2022-07-08 18:15:00,804621.0,KodeKloud Professional Yearly x1,IN,75.41
900932,#900932,2022-07-08 18:21:00,224409.0,KodeKloud Monthly Subscription x1,IN,12.59
900936,#900936,2022-07-08 18:21:00,20407.0,KodeKloud Monthly Subscription x1,DE,35.66
900939,#900939,2022-07-08 18:28:00,163845.0,KodeKloud Monthly Subscription x1,FR,17.83
900944,#900944,2022-07-08 18:32:00,20083.0,KodeKloud Monthly Subscription x1,BW,17.5
900951,#900951,2022-07-08 18:45:00,663265.0,KodeKloud Monthly Subscription x1,IN,6.29
900963,#900963,2022-07-08 19:00:00,161022.0,KodeKloud Professional Monthly x1,IN,12.58
900965,#900965,2022-07-08 19:01:00,528441.0,KodeKloud Monthly Subscription x1,PL,35.0
900969,#900969,2022-07-08 19:11:00,265260.0,KodeKloud Monthly Subscription x1,ID,17.5
900978,#900978,2022-07-08 19:15:00,626417.0,KodeKloud Monthly Subscription x1,PK,4.44
900980,#900980,2022-07-08 19:21:00,663364.0,KodeKloud Professional Monthly x1,IN,12.59
900983,#900983,2022-07-08 19:27:00,120137.0,KodeKloud Yearly Subscription x1,NG,29.0
901008,#901008,2022-07-08 19:58:00,174864.0,KodeKloud Professional Yearly x1,IN,0.62
901023,#901023,2022-07-08 20:09:00,488187.0,KodeKloud Yearly Subscription x1,IN,45.25
901031,#901031,2022-07-08 20:21:00,469227.0,KodeKloud Monthly Subscription x1,US,35.0
901046,#901046,2022-07-08 20:37:00,347138.0,KodeKloud Professional Monthly x1,US,35.0
