Customer ID,First Paid Order Date,First Order Date,Total Spent
459548.0,30/3/22 12:54,2022-07-02 15:23:00,15.49
459542.0,28/2/22 10:49,28/2/22 10:49,46.58
459518.0,2022-10-03 06:23:00,2022-07-02 12:20:00,103.7
459449.0,2022-07-02 09:52:00,2022-07-02 09:52:00,149.0
459422.0,28/4/22 4:58,28/4/22 4:58,240.74
459356.0,21/2/22 23:33,21/2/22 23:33,228.0
459323.0,2022-10-02 19:34:00,2022-10-02 19:34:00,256.0
459290.0,2022-07-02 04:17:00,2022-07-02 04:17:00,246.93
459212.0,2022-07-02 02:58:00,2022-07-02 02:58:00,120.18
459206.0,29/9/22 5:14,29/9/22 5:14,35.0
459203.0,2022-10-02 21:09:00,2022-10-02 21:09:00,15.69
459158.0,2022-06-04 23:34:00,2022-06-04 23:34:00,87.5
459116.0,2022-08-02 02:24:00,2022-08-02 02:24:00,15.79
459080.0,2022-08-02 19:47:00,2022-08-02 19:47:00,154.53
459014.0,2022-07-02 00:09:00,2022-07-02 00:09:00,228.0
458993.0,25/2/22 20:40,2022-10-02 09:05:00,627.0
458981.0,25/2/22 23:54,2022-06-02 23:47:00,114.0
458969.0,18/2/22 12:03,2022-06-02 23:42:00,94.14
458966.0,2022-06-02 23:38:00,2022-06-02 23:38:00,208.83
458933.0,2022-06-02 22:58:00,2022-06-02 22:58:00,94.55
458924.0,2022-07-02 23:22:00,2022-07-02 23:22:00,87.5
458891.0,24/8/22 23:13,2022-06-02 22:23:00,35.0
458885.0,2022-07-02 02:36:00,2022-07-02 02:36:00,75.73
458882.0,2022-06-02 22:36:00,2022-06-02 22:36:00,39.76
458867.0,2022-06-02 22:02:00,2022-06-02 22:02:00,35.0
458813.0,2022-06-02 21:12:00,2022-06-02 21:12:00,228.0
458774.0,2022-11-02 18:32:00,2022-11-02 18:32:00,28.0
458648.0,2022-06-02 19:01:00,2022-06-02 19:01:00,91.87
458606.0,2022-08-02 17:27:00,2022-08-02 17:27:00,114.0
458552.0,2022-06-02 20:48:00,2022-06-02 20:48:00,64.4
458513.0,2022-06-02 20:05:00,2022-06-02 20:05:00,40.07
458498.0,2022-06-02 16:11:00,2022-06-02 16:11:00,182.4
458495.0,2022-06-02 16:41:00,2022-06-02 16:41:00,315.0
458450.0,2022-06-02 15:23:00,2022-06-02 15:23:00,15.79
458423.0,22/3/22 10:07,22/3/22 10:07,228.0
458306.0,2022-06-02 12:17:00,2022-06-02 12:17:00,52.5
458273.0,21/2/22 10:36,21/2/22 10:36,61.46
458249.0,2022-06-02 10:55:00,2022-06-02 10:55:00,94.66
458210.0,2022-06-02 20:01:00,2022-06-02 20:01:00,37.48
458204.0,2022-09-02 23:20:00,2022-09-02 23:20:00,35.0
458192.0,2022-06-02 09:20:00,2022-06-02 09:20:00,35.0
458036.0,14/2/22 23:37,14/2/22 23:37,140.0
458030.0,2022-09-03 10:50:00,2022-09-03 10:50:00,327.7
457952.0,2022-06-02 03:13:00,2022-06-02 03:13:00,261.04
457868.0,16/2/22 22:02,16/2/22 22:02,47.42
457865.0,2022-06-02 18:47:00,2022-06-02 18:47:00,75.73
457826.0,2022-06-02 01:50:00,2022-06-02 01:50:00,228.0
457820.0,2022-06-02 01:49:00,2022-06-02 01:49:00,150.64
457787.0,2022-06-02 01:20:00,2022-06-02 01:20:00,151.45
457742.0,25/2/22 5:22,25/2/22 5:22,127.68
457721.0,2022-06-02 00:40:00,2022-06-02 00:40:00,123.0
457658.0,20/5/22 21:58,2022-05-02 23:26:00,228.0
457652.0,2022-05-02 23:12:00,2022-05-02 23:12:00,93.73
457616.0,23/2/22 3:55,23/2/22 3:55,114.0
457613.0,31/5/22 13:49,2022-05-02 22:16:00,91.01
457469.0,2022-10-08 23:19:00,2022-10-08 23:19:00,45.0
457415.0,17/3/22 23:08,17/3/22 23:08,93.01
457406.0,2022-05-02 18:25:00,2022-05-02 18:25:00,105.0
457385.0,2022-05-02 23:30:00,2022-05-02 23:30:00,47.38
457352.0,20/2/22 0:13,20/2/22 0:13,129.07
457292.0,2022-06-02 03:32:00,2022-06-02 03:32:00,114.0
457205.0,24/2/22 23:57,24/2/22 23:57,11.62
457199.0,2022-10-02 07:34:00,2022-10-02 07:34:00,163.67
457190.0,16/2/22 14:15,16/2/22 14:15,31.39
457154.0,2022-05-02 14:21:00,2022-05-02 14:21:00,114.0
457115.0,24/2/22 19:07,24/2/22 19:07,46.68
457112.0,2022-05-02 13:36:00,2022-05-02 13:36:00,72.89
457034.0,2022-05-02 11:48:00,2022-05-02 11:48:00,182.4
457022.0,2022-05-02 11:39:00,2022-05-02 11:39:00,157.41
457007.0,29/3/22 2:30,2022-05-02 10:50:00,17.5
456992.0,2022-05-02 10:52:00,2022-05-02 10:52:00,35.0
456953.0,2022-10-06 13:26:00,2022-10-06 13:26:00,54.47
456920.0,2022-05-02 07:54:00,2022-05-02 07:54:00,52.5
456911.0,2022-05-02 06:53:00,2022-05-02 06:53:00,114.0
456902.0,2022-01-03 23:28:00,2022-01-03 23:28:00,93.35
456878.0,2022-05-02 06:23:00,2022-05-02 06:23:00,228.0
456875.0,2022-09-02 05:27:00,2022-09-02 05:27:00,56.84
456854.0,2022-05-02 05:51:00,2022-05-02 05:51:00,116.12
456848.0,2022-06-02 01:58:00,2022-06-02 01:58:00,235.18
456845.0,15/11/22 2:47,15/11/22 2:47,35.0
456836.0,2022-06-02 00:59:00,2022-06-02 00:59:00,226.37
456824.0,2022-05-02 05:09:00,2022-05-02 05:09:00,228.0
456797.0,2022-11-02 01:26:00,2022-11-02 01:26:00,182.4
456788.0,2022-06-09 21:52:00,2022-06-09 21:52:00,87.5
456698.0,2022-05-02 19:00:00,2022-05-02 19:00:00,12.63
456689.0,2022-09-02 14:50:00,2022-09-02 14:50:00,31.09
456674.0,15/9/22 10:48,15/9/22 10:48,58.25
456671.0,31/3/22 4:06,31/3/22 4:06,254.27
456656.0,2022-09-02 23:34:00,2022-09-02 23:34:00,175.0
456647.0,2022-10-04 10:02:00,2022-10-04 10:02:00,228.0
456596.0,22/2/22 16:02,22/2/22 16:02,52.5
456587.0,18/8/22 0:40,18/8/22 0:40,228.0
456563.0,2022-05-02 02:02:00,2022-05-02 02:02:00,15.79
456554.0,16/4/22 10:36,16/4/22 10:36,90.23
456536.0,24/2/22 16:15,2022-05-02 01:29:00,46.9
456530.0,25/3/22 12:24,25/3/22 12:24,7.73
456527.0,2022-08-02 01:21:00,2022-08-02 01:21:00,93.26
456518.0,14/2/22 19:41,14/2/22 19:41,30.98
456500.0,27/2/22 3:22,27/2/22 3:22,59.63
456476.0,2022-05-02 01:01:00,2022-05-02 01:01:00,77.51
456452.0,2022-05-02 00:51:00,2022-05-02 00:51:00,94.66
456425.0,2022-05-02 00:35:00,2022-05-02 00:35:00,105.0
456419.0,2022-10-03 18:36:00,2022-10-03 18:36:00,251.75
456416.0,2022-05-02 11:23:00,2022-05-02 11:23:00,15.79
456401.0,2022-05-02 00:16:00,2022-05-02 00:16:00,228.0
456383.0,2022-09-02 03:03:00,2022-09-02 03:03:00,35.0
456329.0,2022-04-02 23:19:00,2022-04-02 23:19:00,70.0
456302.0,2022-04-02 23:40:00,2022-04-02 23:40:00,35.0
456281.0,25/2/22 6:58,25/2/22 6:58,37.5
456275.0,2022-04-02 22:40:00,2022-04-02 22:40:00,182.4
456269.0,2022-04-02 22:26:00,2022-04-02 22:26:00,47.29
456254.0,2022-09-02 15:49:00,2022-09-02 15:49:00,94.42
456245.0,2022-04-02 22:15:00,2022-04-02 22:15:00,350.0
456191.0,25/2/22 5:43,25/2/22 5:43,77.72
456104.0,2022-04-02 20:34:00,2022-04-02 20:34:00,31.26
455879.0,2022-05-04 21:26:00,2022-05-04 21:26:00,57.56
455792.0,2022-05-02 16:42:00,2022-05-02 16:42:00,189.32
455753.0,2022-10-02 20:06:00,2022-10-02 20:06:00,18.0
455732.0,15/11/22 17:02,15/11/22 17:02,199.32
455729.0,14/7/22 12:07,2022-04-02 16:29:00,52.5
455678.0,26/5/22 1:05,2022-04-02 16:15:00,114.0
455633.0,2022-07-02 03:43:00,2022-07-02 03:43:00,114.0
455630.0,2022-04-02 15:19:00,2022-04-02 15:19:00,74.75
455615.0,14/2/22 18:27,14/2/22 18:27,228.0
455612.0,20/2/22 16:13,20/2/22 16:13,31.3
455465.0,2022-08-02 01:07:00,2022-08-02 01:07:00,56.0
455444.0,2022-04-02 12:01:00,2022-04-02 12:01:00,114.0
455381.0,2022-07-02 01:21:00,2022-07-02 01:21:00,46.92
455375.0,2022-04-02 10:27:00,2022-04-02 10:27:00,204.54
455366.0,2022-04-02 10:09:00,2022-04-02 10:09:00,182.4
455339.0,2022-04-02 09:46:00,2022-04-02 09:46:00,182.4
455312.0,2022-09-03 01:39:00,2022-09-03 01:39:00,228.0
455309.0,2022-04-02 08:47:00,2022-04-02 08:47:00,210.0
455252.0,2022-04-02 06:55:00,2022-04-02 06:55:00,298.0
455240.0,2022-03-07 22:04:00,2022-03-07 22:04:00,79.7
455168.0,24/2/22 2:05,2022-04-02 05:06:00,94.64
455144.0,2022-11-11 09:32:00,2022-07-11 03:59:00,70.0
455042.0,26/2/22 14:09,26/2/22 14:09,94.14
455015.0,2022-04-02 02:59:00,2022-04-02 02:59:00,151.3
455012.0,2022-04-02 03:05:00,2022-04-02 03:05:00,75.65
455000.0,2022-04-02 02:55:00,2022-04-02 02:55:00,70.0
454994.0,2022-04-02 02:35:00,2022-04-02 02:35:00,228.0
454955.0,27/7/22 10:27,27/7/22 10:27,79.69
454949.0,2022-04-02 02:04:00,2022-04-02 02:04:00,151.31
454925.0,16/2/22 17:09,16/2/22 17:09,94.28
454916.0,2022-04-02 01:35:00,2022-04-02 01:35:00,189.29
454838.0,2022-04-02 00:38:00,2022-04-02 00:38:00,70.0
454772.0,2022-09-02 01:13:00,2022-09-02 01:13:00,35.0
454727.0,2022-04-02 18:40:00,2022-04-02 18:40:00,40.12
454688.0,30/5/22 20:05,30/5/22 20:05,245.49
454676.0,23/2/22 13:25,23/2/22 13:25,114.0
454667.0,2022-03-02 22:58:00,2022-03-02 22:58:00,525.0
454658.0,31/3/22 21:03,2022-03-02 22:54:00,114.0
454655.0,21/3/22 17:35,21/3/22 17:35,7.75
454628.0,18/2/22 14:30,18/2/22 14:30,94.61
454568.0,24/2/22 23:30,24/2/22 23:30,228.0
454523.0,2022-03-02 21:47:00,2022-03-02 21:47:00,35.0
454469.0,2022-03-02 21:04:00,2022-03-02 21:04:00,451.48
454316.0,2022-03-02 19:39:00,2022-03-02 19:39:00,75.44
454268.0,27/4/22 12:57,27/4/22 12:57,92.21
454244.0,2022-04-02 09:36:00,2022-04-02 09:36:00,110.09
454175.0,19/2/22 20:59,19/2/22 20:59,189.46
454103.0,29/9/22 20:40,29/9/22 20:40,77.83
454073.0,2022-03-02 17:15:00,2022-03-02 17:15:00,385.0
454034.0,13/5/22 2:13,13/5/22 2:13,126.9
454010.0,2022-03-02 20:29:00,2022-03-02 20:29:00,151.46
453989.0,21/2/22 13:20,21/2/22 13:20,195.48
453971.0,26/2/22 14:38,26/2/22 14:38,47.07
453911.0,30/3/22 0:19,30/3/22 0:19,17.5
453875.0,2022-03-02 14:52:00,2022-03-02 14:52:00,188.82
453866.0,2022-03-02 14:49:00,2022-03-02 14:49:00,47.42
453803.0,2022-06-02 22:58:00,2022-06-02 22:58:00,94.67
453737.0,2022-11-11 21:05:00,2022-11-11 21:05:00,56.0
453722.0,2022-08-02 18:14:00,2022-08-02 18:14:00,149.0
453713.0,2022-03-02 12:29:00,2022-03-02 12:29:00,325.04
453638.0,2022-03-02 12:43:00,2022-03-02 12:43:00,70.0
453599.0,26/9/22 7:58,26/9/22 7:58,182.4
453590.0,18/2/22 1:41,18/2/22 1:41,94.14
453569.0,2022-03-02 08:49:00,2022-03-02 08:49:00,70.0
453509.0,2022-06-02 10:22:00,2022-06-02 10:22:00,28.0
453491.0,2022-03-02 06:46:00,2022-03-02 06:46:00,228.0
453446.0,2022-03-02 05:56:00,2022-03-02 05:56:00,70.0
453368.0,30/3/22 22:34,30/3/22 22:34,228.0
453317.0,2022-08-03 18:33:00,2022-03-02 03:28:00,210.0
453173.0,19/2/22 22:20,19/2/22 22:20,129.07
453143.0,2022-03-02 01:18:00,2022-03-02 01:18:00,140.0
453119.0,2022-07-04 01:44:00,2022-03-02 01:05:00,178.88
453098.0,2022-03-02 01:01:00,2022-03-02 01:01:00,28.0
453080.0,2022-03-02 00:45:00,2022-03-02 00:45:00,249.04
453014.0,2022-03-02 00:10:00,2022-03-02 00:10:00,78.28
452990.0,2022-03-02 00:05:00,2022-03-02 00:05:00,180.23
452948.0,29/9/22 16:34,29/9/22 16:34,48.75
452876.0,25/2/22 15:41,25/2/22 15:41,17.5
452870.0,25/2/22 12:24,25/2/22 12:24,93.85
452804.0,26/2/22 0:03,2022-02-02 21:43:00,35.0
452780.0,23/9/22 16:34,2022-02-02 21:35:00,27.93
452771.0,21/6/22 19:44,21/6/22 19:44,58.83
452660.0,2022-06-04 13:02:00,2022-06-04 13:02:00,113.17
452621.0,25/2/22 22:51,25/2/22 22:51,114.0
452585.0,27/4/22 16:00,2022-02-02 19:33:00,92.21
452462.0,25/2/22 12:06,25/2/22 12:06,35.0
452441.0,26/2/22 1:19,26/2/22 1:19,256.71
452384.0,31/5/22 16:40,2022-02-02 17:31:00,45.51
452333.0,2022-02-02 16:56:00,2022-02-02 16:56:00,105.0
452312.0,2022-10-03 00:28:00,2022-10-03 00:28:00,228.0
452279.0,2022-02-02 16:21:00,2022-02-02 16:21:00,94.28
452195.0,2022-07-02 15:38:00,2022-07-02 15:38:00,93.87
452186.0,2022-02-02 21:53:00,2022-02-02 21:53:00,188.92
452183.0,2022-02-02 15:20:00,2022-02-02 15:20:00,15.73
452171.0,2022-03-02 08:32:00,2022-03-02 08:32:00,189.09
452114.0,2022-02-02 14:39:00,2022-02-02 14:39:00,806.0
451976.0,2022-04-03 11:10:00,2022-04-03 11:10:00,136.8
451886.0,2022-11-03 15:30:00,2022-11-03 15:30:00,67.36
451865.0,2022-02-02 10:39:00,2022-02-02 10:39:00,473.12
451799.0,2022-02-02 09:26:00,2022-02-02 09:26:00,182.4
451721.0,2022-02-02 07:41:00,2022-02-02 07:41:00,162.53
451664.0,2022-06-08 07:57:00,2022-06-08 07:57:00,53.37
451628.0,2022-02-02 05:27:00,2022-02-02 05:27:00,350.0
451619.0,23/4/22 22:00,23/4/22 22:00,245.94
451514.0,2022-02-02 03:24:00,2022-02-02 03:24:00,210.0
451469.0,28/2/22 19:10,28/2/22 19:10,18.0
451427.0,16/2/22 10:18,16/2/22 10:18,136.8
451406.0,2022-05-02 08:54:00,2022-05-02 08:54:00,350.0
451400.0,2022-02-02 01:41:00,2022-02-02 01:41:00,94.45
451397.0,2022-02-02 01:46:00,2022-02-02 01:46:00,456.0
451388.0,2022-02-02 01:37:00,2022-02-02 01:37:00,228.0
451379.0,2022-02-02 01:34:00,2022-02-02 01:34:00,175.0
451337.0,19/2/22 1:13,19/2/22 1:13,15.65
451322.0,2022-02-02 01:16:00,2022-02-02 01:16:00,15.75
451271.0,2022-02-02 00:29:00,2022-02-02 00:29:00,226.87
451250.0,2022-02-02 00:12:00,2022-02-02 00:12:00,151.08
451205.0,2022-01-02 23:44:00,2022-01-02 23:44:00,99.0
451169.0,2022-01-02 23:30:00,2022-01-02 23:30:00,184.0
451139.0,2022-02-02 07:30:00,2022-02-02 07:30:00,700.0
451034.0,24/2/22 12:46,24/2/22 12:46,228.0
451025.0,2022-01-02 22:19:00,2022-01-02 22:19:00,63.19
450935.0,2022-01-02 21:09:00,2022-01-02 21:09:00,35.0
450854.0,2022-01-09 20:06:00,2022-01-09 20:06:00,244.19
450782.0,28/3/22 2:32,2022-01-02 19:23:00,150.37
450677.0,2022-02-02 19:30:00,2022-02-02 19:30:00,83.85
450647.0,24/9/22 2:22,24/9/22 2:22,182.4
450620.0,2022-07-02 13:00:00,2022-07-02 13:00:00,15.79
450605.0,2022-01-02 18:02:00,2022-01-02 18:02:00,251.21
450590.0,27/8/22 0:19,27/8/22 0:19,205.2
450587.0,2022-03-02 17:39:00,2022-01-02 17:46:00,151.05
450569.0,2022-01-02 17:41:00,2022-01-02 17:41:00,117.4
450557.0,2022-01-02 17:20:00,2022-01-02 17:20:00,35.0
450548.0,2022-09-02 11:26:00,2022-09-02 11:26:00,62.01
450533.0,16/3/22 13:45,16/3/22 13:45,128.91
450503.0,14/9/22 23:03,14/9/22 23:03,35.0
450470.0,2022-01-02 16:12:00,2022-01-02 16:12:00,15.77
450458.0,2022-01-02 16:00:00,2022-01-02 16:00:00,411.0
450431.0,2022-01-03 15:49:00,2022-01-02 15:49:00,270.23
450398.0,2022-05-02 14:38:00,2022-05-02 14:38:00,25.27
450392.0,2022-01-02 15:47:00,2022-01-02 15:47:00,12.65
450371.0,2022-01-03 15:09:00,2022-01-02 15:08:00,114.5
450326.0,2022-01-02 14:30:00,2022-01-02 14:30:00,15.81
450296.0,2022-01-02 14:12:00,2022-01-02 14:12:00,34.77
450284.0,2022-04-03 21:33:00,2022-04-03 21:33:00,228.0
450266.0,26/2/22 0:04,26/2/22 0:04,134.99
450251.0,2022-01-02 13:34:00,2022-01-02 13:34:00,175.0
450149.0,2022-01-04 09:45:00,2022-01-04 09:45:00,46.53
450053.0,2022-01-02 10:12:00,2022-01-02 10:12:00,35.0
450050.0,25/2/22 3:00,25/2/22 3:00,17.5
450023.0,2022-01-02 09:53:00,2022-01-02 09:53:00,62.92
449924.0,13/7/22 19:50,2022-01-02 07:04:00,29.61
449822.0,20/2/22 6:38,2022-01-02 04:39:00,114.0
449810.0,2022-01-02 04:31:00,2022-01-02 04:31:00,140.0
449795.0,28/4/22 4:44,28/4/22 4:44,55.42
449663.0,20/6/22 0:05,20/6/22 0:05,81.57
449645.0,18/2/22 14:41,18/2/22 14:41,141.7
449633.0,2022-09-03 20:08:00,2022-09-03 20:08:00,92.23
449600.0,2022-01-02 21:51:00,2022-01-02 21:51:00,85.86
449579.0,2022-11-02 20:44:00,2022-11-02 20:44:00,94.83
449576.0,2022-01-02 01:41:00,2022-01-02 01:41:00,35.0
449552.0,2022-01-02 01:35:00,2022-01-02 01:35:00,334.08
449537.0,2022-06-04 21:12:00,2022-06-04 21:12:00,93.23
449513.0,25/2/22 15:41,25/2/22 15:41,17.5
449402.0,2022-06-02 01:32:00,31/1/22 23:35,93.88
449396.0,31/1/22 23:33,31/1/22 23:33,35.0
449360.0,16/2/22 19:27,16/2/22 19:27,94.28
449345.0,18/2/22 23:00,31/1/22 23:05,94.74
449240.0,18/2/22 22:21,31/1/22 22:02,98.88
449228.0,24/6/22 23:31,31/1/22 23:16,58.67
449225.0,23/2/22 1:53,23/2/22 1:53,228.0
449204.0,31/1/22 21:37,31/1/22 21:37,46.95
449111.0,2022-01-02 16:24:00,2022-01-02 16:24:00,94.52
449072.0,28/2/22 0:17,28/2/22 0:17,94.14
449057.0,31/1/22 20:33,31/1/22 20:33,15.81
449048.0,17/2/22 5:32,17/2/22 5:32,263.0
448997.0,2022-06-10 06:53:00,31/1/22 19:47,198.29
448979.0,20/2/22 8:29,20/2/22 8:29,7.89
448967.0,31/1/22 19:32,31/1/22 19:32,35.0
448907.0,29/6/22 21:29,29/6/22 21:29,215.9
448832.0,2022-05-02 21:05:00,2022-05-02 21:05:00,189.32
448796.0,2022-11-07 14:29:00,2022-11-07 14:29:00,80.08
448793.0,31/1/22 17:43,31/1/22 17:43,228.0
448790.0,14/4/22 17:18,14/4/22 17:18,92.78
448733.0,24/2/22 13:36,24/2/22 13:36,30.89
448667.0,2022-01-03 14:29:00,31/1/22 16:18,114.0
448664.0,31/1/22 16:20,31/1/22 16:20,456.0
448646.0,30/4/22 11:18,30/4/22 11:18,684.0
448613.0,2022-11-08 20:03:00,2022-11-08 20:03:00,53.26
448568.0,22/2/22 1:32,22/2/22 1:32,47.43
448535.0,26/2/22 11:28,26/2/22 11:28,94.12
448529.0,2022-01-02 14:49:00,2022-01-02 14:49:00,189.6
448472.0,30/9/22 13:57,30/9/22 13:57,56.25
448448.0,2022-01-02 10:06:00,2022-01-02 10:06:00,55.48
448436.0,21/3/22 21:03,21/3/22 21:03,280.0
448385.0,24/3/22 5:54,24/3/22 5:54,228.0
448376.0,18/2/22 17:48,18/2/22 17:48,228.0
448373.0,18/2/22 14:35,31/1/22 11:18,164.21
448367.0,28/2/22 11:11,28/2/22 11:11,201.31
448304.0,31/1/22 9:25,31/1/22 9:25,228.0
448289.0,31/1/22 8:48,31/1/22 8:48,228.0
448193.0,18/2/22 20:35,31/1/22 5:55,231.56
448178.0,31/1/22 5:51,31/1/22 5:51,368.0
448169.0,31/1/22 5:23,31/1/22 5:23,245.0
448100.0,23/6/22 20:08,31/1/22 3:32,81.23
448070.0,22/2/22 0:13,31/1/22 2:59,140.0
448049.0,31/1/22 2:30,31/1/22 2:30,432.17
448037.0,2022-09-08 03:57:00,2022-09-08 03:57:00,53.23
448010.0,31/1/22 2:06,31/1/22 2:06,94.43
448001.0,2022-07-02 05:11:00,2022-07-02 05:11:00,77.58
447986.0,24/2/22 20:48,24/2/22 20:48,115.44
447938.0,31/1/22 1:19,31/1/22 1:19,122.5
447932.0,31/1/22 1:43,31/1/22 1:43,46.84
447872.0,2022-03-07 06:39:00,31/1/22 0:48,80.55
447755.0,26/3/22 21:39,26/3/22 21:39,46.31
447743.0,31/3/22 2:37,31/3/22 2:37,46.6
447734.0,30/1/22 23:37,30/1/22 23:37,35.0
447662.0,30/1/22 22:14,30/1/22 22:14,280.0
447641.0,30/1/22 22:06,30/1/22 22:06,150.64
447638.0,30/1/22 22:04,30/1/22 22:04,38.77
447620.0,23/8/22 18:03,2022-02-06 05:19:00,79.65
447614.0,30/1/22 21:38,30/1/22 21:38,93.51
447551.0,2022-01-03 04:37:00,2022-01-03 04:37:00,304.47
447452.0,24/6/22 14:56,30/1/22 18:37,81.2
447449.0,30/1/22 18:48,30/1/22 18:48,62.46
447428.0,30/1/22 17:59,30/1/22 17:59,456.0
447425.0,2022-01-04 22:44:00,2022-01-04 22:44:00,87.37
447365.0,30/1/22 16:18,30/1/22 16:18,93.73
447359.0,31/1/22 20:18,31/1/22 20:18,75.69
447326.0,20/2/22 22:54,20/2/22 22:54,94.61
447179.0,2022-07-02 19:37:00,30/1/22 12:00,17.5
447167.0,2022-09-04 03:44:00,2022-09-04 03:44:00,228.0
447152.0,26/2/22 3:02,26/2/22 3:02,315.0
447146.0,30/1/22 11:16,30/1/22 11:16,456.0
447128.0,2022-01-04 12:56:00,30/1/22 10:53,114.0
447122.0,2022-07-02 15:22:00,2022-07-02 15:22:00,75.62
447116.0,30/1/22 10:32,30/1/22 10:32,350.0
447062.0,30/1/22 7:41,30/1/22 7:41,375.95
447041.0,2022-01-02 05:30:00,2022-01-02 05:30:00,31.61
447026.0,31/1/22 22:49,31/1/22 22:49,153.92
446942.0,30/1/22 12:17,30/1/22 12:17,368.0
446879.0,2022-06-06 21:05:00,31/1/22 0:24,105.0
446876.0,22/5/22 3:50,22/5/22 3:50,120.45
446777.0,2022-04-06 07:31:00,30/1/22 2:07,35.0
446771.0,19/2/22 0:56,19/2/22 0:56,94.63
446750.0,30/1/22 1:45,30/1/22 1:45,35.0
446663.0,19/2/22 2:26,19/2/22 2:26,35.0
446624.0,29/1/22 23:50,29/1/22 23:50,94.21
446594.0,19/6/22 21:10,29/1/22 23:33,205.2
446513.0,19/4/22 0:18,29/1/22 22:47,15.46
446501.0,2022-01-02 21:03:00,2022-01-02 21:03:00,109.5
446474.0,30/1/22 2:04,30/1/22 2:04,35.0
446411.0,29/1/22 22:01,29/1/22 22:01,31.43
446315.0,23/2/22 21:12,23/2/22 21:12,47.34
446297.0,29/1/22 20:11,29/1/22 20:11,188.42
446291.0,29/1/22 20:04,29/1/22 20:04,465.4
446285.0,24/9/22 18:49,29/1/22 19:58,52.5
446279.0,21/3/22 21:15,21/3/22 21:15,34.8
446270.0,24/3/22 2:08,29/1/22 19:35,46.16
446246.0,13/8/22 16:38,29/1/22 19:02,52.5
446237.0,29/1/22 18:52,29/1/22 18:52,305.51
446228.0,20/2/22 1:25,20/2/22 1:25,114.0
446216.0,30/1/22 0:35,30/1/22 0:35,70.0
446168.0,30/1/22 3:19,30/1/22 3:19,35.0
446165.0,29/1/22 17:41,29/1/22 17:41,70.0
446114.0,29/1/22 17:02,29/1/22 17:02,188.42
446111.0,29/1/22 17:19,29/1/22 17:19,77.41
446087.0,2022-05-10 20:16:00,2022-05-10 20:16:00,77.95
446078.0,25/7/22 17:34,29/1/22 16:33,87.5
446045.0,26/2/22 10:15,26/2/22 10:15,114.0
446024.0,30/1/22 14:23,30/1/22 14:23,12.57
445955.0,2022-03-04 01:53:00,29/1/22 14:22,93.03
445931.0,2022-01-07 20:59:00,2022-01-07 20:59:00,22.37
445901.0,2022-01-07 22:36:00,24/2/22 15:45,80.55
445880.0,2022-01-02 11:28:00,2022-01-02 11:28:00,70.0
445856.0,22/2/22 9:25,22/2/22 9:25,114.0
445850.0,29/1/22 12:45,29/1/22 12:45,75.37
445718.0,29/1/22 7:47,29/1/22 7:47,456.0
445700.0,25/3/22 17:07,29/1/22 7:05,228.0
445601.0,29/1/22 4:57,29/1/22 4:57,270.53
445526.0,2022-07-04 03:25:00,2022-07-04 03:25:00,64.56
445523.0,29/1/22 3:16,29/1/22 3:16,46.83
445511.0,29/1/22 2:57,29/1/22 2:57,71.57
445505.0,28/2/22 0:38,29/1/22 3:40,94.14
445490.0,29/1/22 2:29,29/1/22 2:29,228.0
445487.0,29/1/22 2:29,29/1/22 2:29,228.0
445463.0,29/1/22 3:23,29/1/22 3:23,228.0
445460.0,29/1/22 2:07,29/1/22 2:07,245.0
445454.0,2022-11-02 14:27:00,2022-11-02 14:27:00,116.47
445451.0,29/1/22 2:13,29/1/22 2:13,94.19
445415.0,22/2/22 1:54,22/2/22 1:54,17.5
445412.0,29/1/22 1:22,29/1/22 1:22,258.21
445379.0,2022-02-03 04:36:00,2022-02-03 04:36:00,46.61
445376.0,2022-08-06 00:20:00,29/1/22 0:55,277.34
445337.0,2022-07-07 15:28:00,2022-07-07 15:28:00,44.54
445325.0,2022-02-02 02:41:00,2022-02-02 02:41:00,410.21
445295.0,28/1/22 23:54,28/1/22 23:54,152.76
445196.0,21/3/22 20:35,28/1/22 22:53,19.8
445190.0,28/1/22 22:42,28/1/22 22:42,182.4
445175.0,2022-02-02 19:25:00,2022-02-02 19:25:00,216.65
445172.0,25/2/22 18:37,25/2/22 18:37,177.21
445169.0,21/2/22 23:33,21/2/22 23:33,114.0
445166.0,25/9/22 22:28,28/1/22 22:21,69.58
445160.0,29/1/22 2:41,29/1/22 2:41,12.57
445058.0,26/2/22 1:33,26/2/22 1:33,256.71
445019.0,22/2/22 17:52,28/1/22 20:23,94.4
444980.0,28/1/22 21:34,28/1/22 21:34,94.12
444926.0,29/1/22 15:41,29/1/22 15:41,20.42
444893.0,28/1/22 18:46,28/1/22 18:46,298.62
444818.0,28/1/22 17:41,28/1/22 17:41,507.81
444701.0,18/2/22 12:50,18/2/22 12:50,114.0
444683.0,2022-03-10 15:24:00,28/1/22 15:43,77.74
444659.0,2022-03-08 14:27:00,2022-03-08 14:27:00,89.74
444587.0,15/2/22 0:11,15/2/22 0:11,35.0
444572.0,26/2/22 13:28,26/2/22 13:28,15.58
444563.0,31/1/22 17:15,31/1/22 17:15,58.88
444407.0,22/2/22 12:14,22/2/22 12:14,140.0
444335.0,24/2/22 15:58,24/2/22 15:58,90.76
444320.0,28/1/22 8:42,28/1/22 8:42,175.0
444293.0,2022-03-02 07:32:00,2022-03-02 07:32:00,94.35
